ContentSea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ad5e64c3816415a6e28380e7193cb2fd,e96dab60-f7ba-40e3-bade-b96f6f267273,2025/3/11 16:13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TS,N,EYE_OPENING_L,LX,LY,LP,EYE_OPENING_R,RX,RY,RP,CamPos_X,CamPos_Y,CamPos_Z,CamRot_X,CamRot_Y,CamRot_Z,CamRot_W,LControllerPos_X,LControllerPos_Y,LControllerPos_Z,LControllerRot_X,LControllerRot_Y,LControllerRot_Z,LControllerRot_W,RControllerPos_X,RControllerPos_Y,RControllerPos_Z,RControllerRot_X,RControllerRot_Y,RControllerRot_Z,RControllerRot_W
189.645204,9694,1,2370.345,1153.776,0,1,2370.345,1153.776,0,-374.9847,18.98903,-33.54851,-0.01186614,-0.9866042,0.05709106,0.1523549,-374.8977,18.32678,-33.76826,-0.07159308,-0.9433774,0.3217829,-0.03700449,-374.9727,18.37385,-33.73883,0.01937114,0.97187,-0.1762059,0.1550646
189.6643071,9695,1,2368.74,1153.054,0,1,2368.74,1153.054,0,-374.9948,18.98905,-33.67015,-0.01149425,-0.9856666,0.06124083,0.1567767,-374.9067,18.32796,-33.88903,-0.07258842,-0.943239,0.3219254,-0.0373514,-374.9821,18.37472,-33.85984,0.02047548,0.9716974,-0.1769536,0.1551529
189.6829043,9696,1,2370.735,1151.588,0,1,2370.735,1151.588,0,-375.0046,18.9888,-33.78883,-0.01120773,-0.9843407,0.06675512,0.1627629,-374.9154,18.32841,-34.00714,-0.07480825,-0.9429501,0.3222122,-0.03779072,-374.9912,18.37524,-33.97783,0.02282325,0.9713009,-0.1781439,0.155944
189.7009689,9697,1,2369.991,1150.001,0,1,2369.991,1150.001,0,-375.014,18.98855,-33.90411,-0.01152763,-0.9832731,0.07184747,0.1669702,-374.9237,18.32918,-34.12143,-0.07560182,-0.9428158,0.3223668,-0.03824072,-375.0004,18.37653,-34.09207,0.02361226,0.9712334,-0.1783987,0.1559556
189.7163895,9698,1,2366.938,1148.287,0,1,2366.938,1148.287,0,-375.0219,18.98845,-34.00249,-0.01209625,-0.9825097,0.07593666,0.1695937,-374.9313,18.33016,-34.2192,-0.07646121,-0.9427299,0.3223952,-0.03841151,-375.0081,18.37766,-34.18954,0.0246649,0.9711241,-0.1786867,0.1561437
189.7331594,9699,1,2369.126,1148.699,0,1,2369.126,1148.699,0,-375.0302,18.98847,-34.10937,-0.01260125,-0.9819502,0.07965504,0.1710855,-374.9391,18.33111,-34.32532,-0.07731009,-0.9425611,0.3226064,-0.03907419,-375.0163,18.37881,-34.29562,0.0256184,0.9710401,-0.1788998,0.156269
189.7514568,9700,1,2365.629,1144.95,0,1,2365.629,1144.95,0,-375.0391,18.98798,-34.22636,-0.01366998,-0.9810103,0.08587281,0.1733717,-374.948,18.33255,-34.44104,-0.0787722,-0.942262,0.3230224,-0.03992195,-375.025,18.37973,-34.41141,0.02687563,0.9709013,-0.1793844,0.1563634
189.7683421,9701,1,2364.947,1146.942,0,1,2364.947,1146.942,0,-375.0471,18.98788,-34.33411,-0.01464264,-0.9805241,0.09053964,0.1736685,-374.9561,18.33345,-34.54794,-0.07939275,-0.94215,0.3231552,-0.04025905,-375.0331,18.38059,-34.51839,0.0273227,0.9708221,-0.1793445,0.1568231
189.7883246,9702,1,2364.297,1144.648,0,1,2364.297,1144.648,0,-375.0564,18.98809,-34.46157,-0.01580699,-0.9802226,0.09501051,0.1728779,-374.9659,18.33417,-34.67487,-0.07988495,-0.9421061,0.3231492,-0.04036266,-375.0428,18.38162,-34.64505,0.02790916,0.9707476,-0.1794198,0.1570946
189.8047982,9703,1,2363.445,1146.886,0,1,2363.445,1146.886,0,-375.0641,18.9882,-34.56672,-0.0167431,-0.9802219,0.09851158,0.1708225,-374.9742,18.3349,-34.77932,-0.08048714,-0.9419941,0.3233071,-0.04051588,-375.0509,18.38246,-34.74947,0.02824414,0.9707151,-0.1795153,0.1571266
189.8220113,9704,1,2360.173,1141.851,0,1,2360.173,1141.851,0,-375.0714,18.98782,-34.67701,-0.01837408,-0.9801103,0.103895,0.1680835,-374.9824,18.33561,-34.88832,-0.08123745,-0.9418094,0.3236274,-0.04075495,-375.0589,18.38344,-34.85855,0.02870628,0.9706649,-0.1795633,0.1572977
189.8375078,9705,1,2329.854,1139.565,0,1,2329.854,1139.565,0,-375.078,18.98751,-34.776,-0.01968829,-0.9802522,0.108248,0.1643181,-374.9906,18.33737,-34.98587,-0.08175883,-0.9417719,0.3235866,-0.04090338,-375.0665,18.38445,-34.95661,0.02891066,0.9706812,-0.1796068,0.1571108
189.8562544,9706,0,#N/A,#N/A,0,0,#N/A,#N/A,0,-375.086,18.98724,-34.89566,-0.02153884,-0.9804975,0.1131388,0.1592495,-375.0004,18.33978,-35.10363,-0.08196037,-0.9417075,0.3237166,-0.04095169,-375.0757,18.3857,-35.07521,0.02905441,0.9706712,-0.1797198,0.1570161
