ContentSea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82feb7b59d7964d5bfb18c4efe6fb54e,594481aa-e8aa-458a-a3f4-9cf6b3d23276,2025/3/11 16:14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TS,N,EYE_OPENING_L,LX,LY,LP,EYE_OPENING_R,RX,RY,RP,CamPos_X,CamPos_Y,CamPos_Z,CamRot_X,CamRot_Y,CamRot_Z,CamRot_W,LControllerPos_X,LControllerPos_Y,LControllerPos_Z,LControllerRot_X,LControllerRot_Y,LControllerRot_Z,LControllerRot_W,RControllerPos_X,RControllerPos_Y,RControllerPos_Z,RControllerRot_X,RControllerRot_Y,RControllerRot_Z,RControllerRot_W
0.545294164,15,1,2153.282,1267.109,0,1,2153.282,1267.109,0,97.57029,16.52162,-158.6152,-0.00423588,-0.5131022,-0.005623918,0.8582987,97.29532,15.92639,-158.5547,-0.05904727,0.4537847,-0.2086787,-0.8643183,97.37907,16.05535,-158.4522,-0.01872044,-0.5306548,-0.009611099,0.8473269
0.573593486,16,1,2157.072,1269.656,0,1,2157.072,1269.656,0,97.55864,16.52128,-158.6083,-0.004760213,-0.512492,-0.008229509,0.8586394,97.28254,15.92672,-158.548,-0.05828367,0.4554774,-0.2101302,-0.8631273,97.36437,16.04265,-158.4417,0.003108626,-0.5287055,-0.00242043,0.8487963
0.600556195,17,1,2156.316,1275.412,0,1,2156.316,1275.412,0,97.54734,16.52146,-158.6017,-0.006567014,-0.5120413,-0.01071194,0.8588691,97.27004,15.92701,-158.5413,-0.05588572,0.4582743,-0.208817,-0.8621235,97.35268,16.031,-158.4305,0.05800475,-0.5301453,-0.013047,0.8458199
0.629199008,18,1,2155.183,1274.591,0,1,2155.183,1274.591,0,97.5348,16.52132,-158.5946,-0.008803133,-0.5117769,-0.0129235,0.8589761,97.25673,15.9268,-158.5343,-0.05428462,0.4597282,-0.2071301,-0.8618586,97.34033,16.02264,-158.4176,0.08139329,-0.5363466,-0.0369923,0.8392491
0.656788331,19,1,2153.935,1274.535,0,1,2153.935,1274.535,0,97.52225,16.52098,-158.5876,-0.0102735,-0.511672,-0.01465567,0.8589945,97.24432,15.92657,-158.5271,-0.05488925,0.4597865,-0.2047216,-0.8623645,97.32758,16.01268,-158.4007,0.06229118,-0.526244,-0.02949264,0.847536
0.684493851,20,1,2153.173,1264.984,0,1,2153.173,1264.984,0,97.50926,16.52055,-158.5804,-0.0110932,-0.5116509,-0.0157942,0.8589767,97.23116,15.92605,-158.5203,-0.05849717,0.4799497,-0.1822511,-0.8561607,97.31605,16.00141,-158.3852,0.06239514,-0.5172096,0.003697626,0.8535734
0.712426299,21,1,2155.521,1268.47,0,1,2155.521,1268.47,0,97.49586,16.52052,-158.5731,-0.01191157,-0.5118187,-0.01659639,0.8588507,97.21664,15.9253,-158.5132,-0.05352746,0.4921818,-0.1833973,-0.8492687,97.30506,15.99453,-158.3711,0.05894692,-0.5367906,0.01973907,0.8414223
0.733855726,22,1,2156.925,1281.468,0,1,2156.925,1281.468,0,97.48531,16.52055,-158.5673,-0.01284153,-0.5119842,-0.01721771,0.8587263,97.20511,15.92597,-158.508,-0.04432014,0.4939221,-0.1859264,-0.8482382,97.29697,15.98883,-158.359,0.05081336,-0.552276,0.02226533,0.8318133
0.75962583,23,1,2152.813,1278.314,0,1,2152.813,1278.314,0,97.47221,16.52027,-158.5603,-0.01402227,-0.5123373,-0.01759102,0.8584896,97.19138,15.92643,-158.5013,-0.03995681,0.4906206,-0.1861757,-0.8503138,97.28519,15.98483,-158.3479,0.04178176,-0.5532824,0.02919143,0.831433
0.781710517,24,1,2155.29,1274.177,0,1,2155.29,1274.177,0,97.46064,16.51968,-158.554,-0.01446112,-0.5127445,-0.0178453,0.858234,97.17898,15.92608,-158.4949,-0.04000011,0.4934923,-0.1814651,-0.8496681,97.27694,15.97712,-158.3344,0.02648259,-0.5592628,0.06022757,0.8263755
0.803206977,25,1,2151.984,1280.304,0,1,2151.984,1280.304,0,97.4491,16.51935,-158.5477,-0.01401611,-0.5131797,-0.01785383,0.857981,97.16742,15.92642,-158.4886,-0.03735954,0.497071,-0.1777372,-0.8484895,97.26835,15.97514,-158.3259,0.01413244,-0.571154,0.06066357,0.8184763
0.826163538,26,1,2152.22,1270.861,0,1,2152.22,1270.861,0,97.43654,16.51904,-158.541,-0.01356242,-0.5139067,-0.01765389,0.8575572,97.15438,15.92906,-158.4823,-0.02089712,0.5073501,-0.1651635,-0.845506,97.26046,15.96883,-158.3138,0.02308964,-0.5788409,0.04139271,0.8140619
0.850919319,27,1,2152.979,1279.953,0,1,2152.979,1279.953,0,97.42262,16.51869,-158.5339,-0.01421295,-0.5149444,-0.01664181,0.8569443,97.14004,15.93228,-158.4755,0.003540598,0.509681,-0.1570725,-0.8458966,97.24986,15.96032,-158.2998,0.05559646,-0.5814255,0.03195816,0.8110685
0.8732688,28,1,2147.916,1274.015,0,1,2147.916,1274.015,0,97.4098,16.51815,-158.5273,-0.01490053,-0.5158883,-0.01554645,0.8563852,97.12717,15.93472,-158.4689,0.01614975,0.5164613,-0.1489853,-0.8430957,97.23855,15.95582,-158.2891,0.05429322,-0.5737472,0.04446995,0.8160202
0.894126926,29,1,2150.371,1264.918,0,1,2150.371,1264.918,0,97.39756,16.51773,-158.5209,-0.0150194,-0.5168901,-0.01473152,0.8557933,97.11429,15.93669,-158.463,0.02756324,0.5280122,-0.1439076,-0.8365011,97.22948,15.94771,-158.2751,0.04292072,-0.5674568,0.04594184,0.8209995
0.921252394,30,1,2152.493,1268.262,0,1,2152.493,1268.262,0,97.38134,16.51729,-158.5124,-0.01483691,-0.5185735,-0.01412382,0.8547878,97.09718,15.93736,-158.4544,0.03165962,0.5301467,-0.1525351,-0.8334719,97.21642,15.94158,-158.2614,0.05925161,-0.5626084,0.02743987,0.8241408
0.942857603,31,1,2139.765,1266.166,0,1,2139.765,1266.166,0,97.3681,16.51671,-158.5056,-0.01473939,-0.5205412,-0.01351919,0.8536023,97.08303,15.93545,-158.4477,0.0246234,0.5281926,-0.1535993,-0.8347536,97.20464,15.93734,-158.2527,0.08721875,-0.551528,0.029925,0.8290442
0.963444686,32,1,2055.728,1251.302,0,1,2055.728,1251.302,0,97.35536,16.51637,-158.499,-0.01437283,-0.5230544,-0.01335249,0.8520736,97.06979,15.93407,-158.4423,0.02195057,0.5276322,-0.154662,-0.8349863,97.19458,15.92914,-158.2415,0.1017805,-0.5409428,0.03862078,0.8339845
0.990396457,33,1,2052.107,1247.344,0,1,2052.107,1247.344,0,97.3385,16.51618,-158.4907,-0.01432061,-0.5270322,-0.01379189,0.8496128,97.0533,15.93121,-158.435,0.0203138,0.530239,-0.1579115,-0.8327652,97.17943,15.92325,-158.2319,0.1054026,-0.5462385,0.03445492,0.8302569
1.012445623,34,1,2060.548,1247.833,0,1,2060.548,1247.833,0,97.32438,16.51574,-158.4839,-0.01508464,-0.5302418,-0.01383703,0.8475993,97.04002,15.9285,-158.4265,0.008797534,0.528879,-0.1642194,-0.8326113,97.16645,15.92082,-158.226,0.08996055,-0.5535794,0.02995399,0.8273812
1.033009166,35,1,2057.128,1246.555,0,1,2057.128,1246.555,0,97.31113,16.51559,-158.477,-0.01508361,-0.5333042,-0.01459416,0.8456632,97.02837,15.92667,-158.4203,-0.01590673,0.5326118,-0.1681539,-0.8293347,97.15458,15.91309,-158.2184,0.08572327,-0.5507357,0.02852246,0.8297761
1.059713436,36,1,2056.385,1244.546,0,1,2056.385,1244.546,0,97.29365,16.51486,-158.468,-0.01402244,-0.5375884,-0.01679414,0.8429235,97.01279,15.92473,-158.4119,-0.03841187,0.5256857,-0.1773084,-0.8311082,97.13747,15.90314,-158.2079,0.1030876,-0.5391086,0.02162567,0.8356239
1.08513427,37,1,2057.748,1246.615,0,1,2057.748,1246.615,0,97.27679,16.51434,-158.4594,-0.01300643,-0.5406655,-0.01823454,0.8409395,96.99643,15.92319,-158.403,-0.04426428,0.523964,-0.1755159,-0.832284,97.11861,15.90497,-158.201,0.170442,-0.528969,0.000956595,0.8313485
1.116985468,38,1,2057.558,1248.625,0,1,2057.558,1248.625,0,97.25563,16.51364,-158.4483,-0.01260704,-0.544237,-0.01997059,0.8385991,96.97679,15.92011,-158.3928,-0.06499921,0.5198764,-0.1772124,-0.8331263,97.09513,15.91235,-158.1902,0.1610008,-0.539137,-0.03613644,0.825896
1.143331459,39,1,2055.935,1249.608,0,1,2055.935,1249.608,0,97.23803,16.51344,-158.439,-0.01306471,-0.5463233,-0.02133242,0.8372008,96.95872,15.91728,-158.3838,-0.07430531,0.5223514,-0.1710643,-0.8320847,97.07543,15.92004,-158.1807,0.123717,-0.5421654,-0.04065273,0.8301193
1.165129064,40,1,2060.447,1252.084,0,1,2060.447,1252.084,0,97.22327,16.51291,-158.4311,-0.01365426,-0.5472584,-0.02225075,0.8365566,96.9437,15.91685,-158.3762,-0.06211833,0.5268564,-0.1698386,-0.830493,97.06071,15.92199,-158.1741,0.1146886,-0.5439391,-0.04255389,0.8301603
1.185912034,41,1,2056.299,1252.341,0,1,2056.299,1252.341,0,97.20872,16.51224,-158.423,-0.01437631,-0.5482126,-0.02197777,0.8359267,96.92923,15.91738,-158.369,-0.05700533,0.5268257,-0.1718579,-0.8304637,97.04595,15.92173,-158.1671,0.1240274,-0.5407724,-0.04824685,0.8305749
1.212779481,42,1,2056.422,1254.587,0,1,2056.422,1254.587,0,97.18942,16.51141,-158.4132,-0.01557465,-0.5513144,-0.01957443,0.8339226,96.90957,15.91695,-158.3601,-0.05450685,0.5264207,-0.1745694,-0.8303227,97.02758,15.91474,-158.1577,0.143537,-0.5383303,-0.05298679,0.8287279
1.233081616,43,1,2054.189,1254.749,0,1,2054.189,1254.749,0,97.17476,16.51094,-158.4061,-0.01559253,-0.5539419,-0.01778769,0.8322193,96.89462,15.91628,-158.3532,-0.05351477,0.5263644,-0.1750474,-0.8303221,97.01307,15.91087,-158.1502,0.1466235,-0.5362661,-0.04491753,0.8300017
1.255610783,44,1,2053.763,1252.799,0,1,2053.763,1252.799,0,97.15828,16.51048,-158.3982,-0.01551043,-0.5567199,-0.01574726,0.8304062,96.87793,15.91501,-158.3455,-0.05215219,0.5262408,-0.1774845,-0.8299699,96.99596,15.90727,-158.1409,0.1552606,-0.5289677,-0.0328736,0.8336706
1.281371146,45,1,2051.587,1252.764,0,1,2051.587,1252.764,0,97.13921,16.50974,-158.3889,-0.01499393,-0.5595991,-0.01343052,0.8285191,96.85809,15.91365,-158.3357,-0.05109415,0.5264501,-0.1811482,-0.829111,96.97502,15.90935,-158.1309,0.1564714,-0.5270423,-0.03434066,0.834604
