ContentSea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a592cac2cdc7fadc129ef59c51b14c20,6b57334d-60ef-4824-a511-454900564f17,2025/3/11 16:13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TS,N,EYE_OPENING_L,LX,LY,LP,EYE_OPENING_R,RX,RY,RP,CamPos_X,CamPos_Y,CamPos_Z,CamRot_X,CamRot_Y,CamRot_Z,CamRot_W,LControllerPos_X,LControllerPos_Y,LControllerPos_Z,LControllerRot_X,LControllerRot_Y,LControllerRot_Z,LControllerRot_W,RControllerPos_X,RControllerPos_Y,RControllerPos_Z,RControllerRot_X,RControllerRot_Y,RControllerRot_Z,RControllerRot_W
223.5856649,11639,1,1952.759,1342.38,0,1,1952.759,1342.38,0,-334.5724,11.31036,-155.3057,0.05702236,-0.8600731,-0.08036461,-0.500564,-334.3555,10.81635,-155.5542,-0.02067258,-0.9547256,0.008911602,-0.2966352,-334.4661,10.82275,-155.6142,-0.1635499,0.8867177,-0.1046209,0.4195683
223.6007986,11640,1,1952.568,1342.486,0,1,1952.568,1342.486,0,-334.5572,11.31042,-155.3284,0.05693951,-0.8598923,-0.08070184,-0.5008296,-334.3403,10.81635,-155.577,-0.02059168,-0.9546471,0.00896548,-0.2968915,-334.4507,10.82271,-155.637,-0.1635171,0.8866979,-0.1045478,0.4196413
223.6174335,11641,1,1952.463,1342.589,0,1,1952.463,1342.589,0,-334.5404,11.3104,-155.3535,0.05703224,-0.8596808,-0.08096957,-0.5011389,-334.3235,10.81628,-155.6021,-0.02054209,-0.9545915,0.008938169,-0.2970748,-334.434,10.82242,-155.6622,-0.1637685,0.8866966,-0.1049051,0.4194568
223.6314975,11642,1,1952.214,1343.114,0,1,1952.214,1343.114,0,-334.5263,11.31048,-155.3746,0.05711972,-0.8594187,-0.08133401,-0.5015193,-334.3095,10.81626,-155.6232,-0.02028331,-0.9546792,0.008925859,-0.2968107,-334.4196,10.82222,-155.6836,-0.1637627,0.8866698,-0.1047085,0.4195648
223.6484105,11643,1,1951.537,1342.215,0,1,1951.537,1342.215,0,-334.5093,11.31038,-155.4001,0.05711894,-0.8592023,-0.08145647,-0.5018702,-334.2924,10.81637,-155.6487,-0.01985866,-0.9548181,0.009115916,-0.2963865,-334.4025,10.8216,-155.7095,-0.1639452,0.8864608,-0.1053467,0.4197752
223.6631804,11644,1,1951.113,1342.829,0,1,1951.113,1342.829,0,-334.4944,11.31038,-155.4224,0.05699855,-0.8590226,-0.0816054,-0.5021672,-334.2775,10.81638,-155.6709,-0.02005583,-0.9547054,0.008946415,-0.2967413,-334.3874,10.8213,-155.732,-0.163947,0.8864388,-0.1051225,0.4198774
223.6792445,11645,1,1951.119,1344.288,0,1,1951.119,1344.288,0,-334.4783,11.31035,-155.4467,0.05701926,-0.8588374,-0.08158436,-0.5024849,-334.2611,10.81624,-155.6952,-0.01894129,-0.9549354,0.009331042,-0.2960619,-334.3713,10.82139,-155.756,-0.1640639,0.8867089,-0.1052102,0.419239
223.6948202,11646,1,1950.722,1344.448,0,1,1950.722,1344.448,0,-334.4626,11.31034,-155.4702,0.05720351,-0.8587842,-0.0814262,-0.5025806,-334.2453,10.8161,-155.7187,-0.01927392,-0.9548064,0.00921371,-0.2964597,-334.3556,10.82133,-155.7794,-0.1640215,0.8865579,-0.1050632,0.4196114
223.7109251,11647,1,1950.551,1344.167,0,1,1950.551,1344.167,0,-334.4464,11.31025,-155.4946,0.05727398,-0.8587102,-0.08142416,-0.5026994,-334.2289,10.81588,-155.743,-0.01949285,-0.9547544,0.009490291,-0.2966046,-334.3394,10.82142,-155.8036,-0.1639761,0.8864807,-0.1050814,0.4197876
223.7288502,11648,1,1950.664,1344.154,0,1,1950.664,1344.154,0,-334.4284,11.31018,-155.5217,0.05716421,-0.8586407,-0.08148832,-0.50282,-334.2108,10.8156,-155.7701,-0.01951635,-0.954716,0.009464594,-0.2967271,-334.3214,10.82155,-155.8304,-0.1639445,0.8864092,-0.1050443,0.4199602
223.7424183,11649,1,1950.697,1343.66,0,1,1950.697,1343.66,0,-334.4148,11.31014,-155.5421,0.05717822,-0.8585995,-0.08135974,-0.5029097,-334.1971,10.81544,-155.7906,-0.01965335,-0.9546238,0.009764134,-0.2970049,-334.3077,10.82159,-155.8509,-0.1638997,0.8863921,-0.1052103,0.4199724
223.7574924,11650,1,1951.329,1343.388,0,1,1951.329,1343.388,0,-334.3997,11.30998,-155.565,0.05712148,-0.8585513,-0.08125224,-0.5030158,-334.1819,10.81518,-155.8134,-0.01953494,-0.9546114,0.009540835,-0.29706,-334.2923,10.82147,-155.8736,-0.1639618,0.8863279,-0.1049084,0.4201591
223.7723696,11651,1,1951.717,1343.378,0,1,1951.717,1343.378,0,-334.3848,11.30992,-155.5875,0.05702962,-0.8586058,-0.08100771,-0.5029727,-334.1669,10.81511,-155.8358,-0.01954721,-0.9546208,0.009800423,-0.2970201,-334.2773,10.82137,-155.8961,-0.1636997,0.8862369,-0.1050965,0.420406
223.7888006,11652,1,1952.754,1342.687,0,1,1952.754,1342.687,0,-334.3683,11.30981,-155.6125,0.05712695,-0.8586463,-0.08078903,-0.5029277,-334.1503,10.81499,-155.8605,-0.01961214,-0.9545506,0.009716775,-0.2972445,-334.2607,10.82125,-155.9209,-0.1636004,0.8861786,-0.1051102,0.4205641
223.8039578,11653,1,1953.311,1342.199,0,1,1953.311,1342.199,0,-334.353,11.30976,-155.6354,0.05709959,-0.858738,-0.08051994,-0.5028173,-334.135,10.8149,-155.8834,-0.01974507,-0.9544814,0.009886647,-0.297452,-334.2454,10.82131,-155.9437,-0.1635792,0.8861537,-0.1051155,0.4206237
223.8197944,11654,1,1953.666,1341.915,0,1,1953.666,1341.915,0,-334.3371,11.30966,-155.6594,0.05709581,-0.8587984,-0.08040693,-0.5027327,-334.119,10.81481,-155.9072,-0.01981256,-0.9544218,0.0100167,-0.2976345,-334.2295,10.82145,-155.9675,-0.1635711,0.8860851,-0.1050389,0.4207904
223.8343358,11655,1,1953.837,1341.364,0,1,1953.837,1341.364,0,-334.3225,11.30963,-155.6814,0.0571622,-0.858829,-0.08028135,-0.502693,-334.1044,10.81491,-155.929,-0.01954659,-0.9543342,0.009758929,-0.2979411,-334.2148,10.82145,-155.9894,-0.1636561,0.8860191,-0.1050074,0.4209043
223.8511168,11656,1,1954.059,1341.395,0,1,1954.059,1341.395,0,-334.3057,11.30957,-155.7068,0.05719734,-0.8588811,-0.08030321,-0.5025963,-334.0875,10.81507,-155.9542,-0.0194479,-0.9542517,0.009692576,-0.2982139,-334.198,10.82152,-156.0146,-0.1637454,0.8859556,-0.1050703,0.4209873
223.8660923,11657,1,1954.343,1341.293,0,1,1954.343,1341.293,0,-334.2906,11.30953,-155.7295,0.05725291,-0.8589402,-0.08029045,-0.5024912,-334.0725,10.81512,-155.9767,-0.01956622,-0.9542392,0.009653339,-0.2982475,-334.1828,10.82148,-156.0372,-0.1636943,0.8859135,-0.1049696,0.4211211
223.8822545,11658,1,1954.43,1341.709,0,1,1954.43,1341.709,0,-334.2744,11.30945,-155.7539,0.05728933,-0.8590371,-0.08030131,-0.5023196,-334.0561,10.81532,-156.001,-0.01860377,-0.9544429,0.00978775,-0.2976525,-334.1666,10.82152,-156.0615,-0.1637044,0.8861166,-0.1052937,0.4206086
223.8965553,11659,1,1952.07,1342.214,0,1,1952.07,1342.214,0,-334.26,11.30942,-155.7756,0.05731827,-0.859126,-0.08028442,-0.502167,-334.0417,10.8154,-156.0224,-0.01891405,-0.9543337,0.009632619,-0.2979878,-334.152,10.82146,-156.0831,-0.1637283,0.8860402,-0.1050734,0.4208153
223.9121103,11660,1,1953.466,1341.34,0,1,1953.466,1341.34,0,-334.2443,11.30937,-155.7991,0.05713556,-0.8591565,-0.08041533,-0.5021145,-334.0259,10.81525,-156.0459,-0.01881497,-0.9542915,0.01000168,-0.2981173,-334.1362,10.82097,-156.1069,-0.1634078,0.8857599,-0.1052129,0.4214943
223.9269657,11661,1,1953.415,1341.144,0,1,1953.415,1341.144,0,-334.2294,11.30933,-155.8216,0.05710306,-0.8591318,-0.08052143,-0.5021436,-334.0109,10.81512,-156.0684,-0.01884208,-0.9542666,0.009893771,-0.2981984,-334.121,10.82073,-156.1295,-0.1634554,0.8857629,-0.1050752,0.4215039
223.9429625,11662,1,1953.349,1341.042,0,1,1953.349,1341.042,0,-334.2132,11.30926,-155.8458,0.05694686,-0.8591146,-0.08052716,-0.5021898,-333.9948,10.81519,-156.0924,-0.01901535,-0.9542062,0.009882671,-0.2983814,-334.1049,10.82085,-156.1535,-0.1630331,0.8855988,-0.1053755,0.4219373
223.9590235,11663,1,1953.455,1341.192,0,1,1953.455,1341.192,0,-334.197,11.30923,-155.87,0.05688248,-0.8590509,-0.08048963,-0.5023122,-333.9787,10.81537,-156.1164,-0.01906089,-0.9541693,0.009855544,-0.2984972,-334.0886,10.82083,-156.1777,-0.1631107,0.8855899,-0.10521,0.4219674
223.9740528,11664,1,1953.497,1340.755,0,1,1953.497,1340.755,0,-334.1818,11.30917,-155.8927,0.05680039,-0.8589906,-0.08048411,-0.5024254,-333.9636,10.81544,-156.1389,-0.01962571,-0.9540341,0.00997619,-0.2988882,-334.0734,10.82091,-156.2003,-0.1633735,0.8855941,-0.105308,0.4218321
223.9905664,11665,1,1952.576,1340.762,0,1,1952.576,1340.762,0,-334.1652,11.30915,-155.9176,0.05681685,-0.8588628,-0.08049522,-0.5026402,-333.947,10.81544,-156.1637,-0.01951613,-0.9540209,0.009880221,-0.298941,-334.0567,10.82099,-156.2251,-0.1634551,0.8855699,-0.1052913,0.4218557
224.0060654,11666,1,1952.351,1340.662,0,1,1952.351,1340.662,0,-334.1495,11.30906,-155.9409,0.05677002,-0.8587503,-0.08045816,-0.5028434,-333.9313,10.81528,-156.1871,-0.01985138,-0.9539821,0.009891369,-0.2990423,-334.041,10.82105,-156.2484,-0.163514,0.8854986,-0.1053761,0.4219613
224.0217269,11667,1,1951.99,1340.665,0,1,1951.99,1340.665,0,-334.1337,11.30899,-155.9646,0.05675013,-0.8585936,-0.08049022,-0.5031081,-333.9154,10.81491,-156.2108,-0.02006788,-0.9539344,0.00985739,-0.2991813,-334.0251,10.82107,-156.272,-0.1635815,0.8854501,-0.1052977,0.4220566
224.0371189,11668,1,1951.927,1340.586,0,1,1951.927,1340.586,0,-334.1181,11.3089,-155.9878,0.05661494,-0.8584806,-0.08053795,-0.5033087,-333.8997,10.81458,-156.2342,-0.02019661,-0.9538895,0.009801494,-0.2993173,-334.0096,10.82104,-156.2953,-0.1638184,0.8854522,-0.1053196,0.4219549
224.0530446,11669,1,1951.944,1340.391,0,1,1951.944,1340.391,0,-334.102,11.30887,-156.0118,0.05660088,-0.8583304,-0.08038295,-0.5035911,-333.8835,10.81426,-156.2584,-0.02046688,-0.953839,0.009786652,-0.2994606,-333.9934,10.82098,-156.3193,-0.1639422,0.8854246,-0.1053001,0.4219695
224.0687226,11670,1,1951.128,1340.072,0,1,1951.128,1340.072,0,-334.0862,11.30883,-156.0354,0.056471,-0.8582284,-0.08036472,-0.5037823,-333.8676,10.814,-156.2821,-0.02033799,-0.9538011,0.009692214,-0.299593,-333.9776,10.82093,-156.3429,-0.1639589,0.885345,-0.1053925,0.4221069
224.0852409,11671,1,1951.005,1340.029,0,1,1951.005,1340.029,0,-334.0695,11.30879,-156.0603,0.05643757,-0.8580899,-0.08032522,-0.5040281,-333.8509,10.81396,-156.3069,-0.02078501,-0.9538107,0.009755064,-0.2995299,-333.9609,10.82087,-156.3678,-0.16403,0.8853,-0.1054234,0.4221658
