ContentSea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401a0f393cfac50812b03400cf646bcd,223f71e5-36e8-4778-8da5-892a25c12979,2025/3/12 15:50,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TS,N,EYE_OPENING_L,LX,LY,LP,EYE_OPENING_R,RX,RY,RP,CamPos_X,CamPos_Y,CamPos_Z,CamRot_X,CamRot_Y,CamRot_Z,CamRot_W,LControllerPos_X,LControllerPos_Y,LControllerPos_Z,LControllerRot_X,LControllerRot_Y,LControllerRot_Z,LControllerRot_W,RControllerPos_X,RControllerPos_Y,RControllerPos_Z,RControllerRot_X,RControllerRot_Y,RControllerRot_Z,RControllerRot_W
0.313598072,10,1,2170.878,1252.513,0,1,2170.878,1252.513,0,97.65078,16.51761,-158.6568,-0.007470032,0.5020362,-0.02655342,-0.8644066,97.43458,15.94202,-158.631,0.0382764,-0.4642093,-0.06780554,0.8822965,97.51167,15.93244,-158.4898,-0.003172005,-0.6402199,0.06310906,0.7655885
0.341650415,11,1,2170.201,1252.259,0,1,2170.201,1252.259,0,97.64063,16.51725,-158.6513,-0.007497944,0.5021284,-0.02650644,-0.8643544,97.4244,15.94164,-158.6253,0.03832858,-0.4642,-0.06781099,0.8822986,97.50143,15.9319,-158.4841,-0.002983512,-0.6401682,0.06306264,0.7656363
0.368553594,12,1,2170.018,1252.44,0,1,2170.018,1252.44,0,97.63052,16.51694,-158.6457,-0.007642108,0.5021822,-0.02655028,-0.8643204,97.41431,15.94134,-158.6198,0.03830975,-0.4642186,-0.06795502,0.8822787,97.49128,15.93161,-158.4785,-0.002912212,-0.640219,0.06296586,0.7656022
0.396873489,13,1,2169.963,1252.406,0,1,2169.963,1252.406,0,97.61954,16.51666,-158.6396,-0.007567927,0.5023422,-0.02644379,-0.8642313,97.40326,15.94094,-158.6137,0.0383603,-0.4642282,-0.06798328,0.8822693,97.48027,15.93142,-158.4725,-0.002914647,-0.6402832,0.06282136,0.7655602
0.425359219,14,1,2170.239,1252.972,0,1,2170.239,1252.972,0,97.60809,16.51631,-158.6333,-0.007490341,0.5024276,-0.02619153,-0.8641901,97.39172,15.94051,-158.6074,0.0385136,-0.4642857,-0.06792801,0.8822366,97.4688,15.93121,-158.4663,-0.002974475,-0.6402808,0.06291474,0.7655543
0.45217724,15,1,2170.609,1253.793,0,1,2170.609,1253.793,0,97.59698,16.51598,-158.6272,-0.007274205,0.5024007,-0.02609147,-0.8642107,97.38055,15.94011,-158.6013,0.0386042,-0.4642685,-0.06785599,0.8822472,97.45763,15.9307,-158.4601,-0.002993602,-0.640265,0.06286392,0.7655718
0.479631303,16,1,2170.178,1253.34,0,1,2170.178,1253.34,0,97.58524,16.51564,-158.6207,-0.00730106,0.5022874,-0.02590291,-0.8642819,97.3688,15.93977,-158.5949,0.03868776,-0.4642715,-0.06792985,0.8822362,97.44587,15.93022,-158.4536,-0.002915706,-0.6401878,0.06283941,0.7656386
0.50808771,17,1,2170.175,1252.434,0,1,2170.175,1252.434,0,97.57274,16.51523,-158.6138,-0.007383052,0.5021905,-0.0259082,-0.8643373,97.35637,15.93958,-158.5879,0.03869038,-0.4641944,-0.06800896,0.8822706,97.43329,15.9298,-158.4468,-0.002738602,-0.6402935,0.06280953,0.7655532
0.535886981,18,1,2170.641,1250.822,0,1,2170.641,1250.822,0,97.56015,16.51485,-158.6069,-0.00731664,0.5020359,-0.0259145,-0.8644275,97.34371,15.93907,-158.581,0.03871642,-0.4641546,-0.06798234,0.8822924,97.42068,15.92942,-158.4399,-0.002649879,-0.6403251,0.06292602,0.7655175
0.563558491,19,1,2170.116,1250.638,0,1,2170.116,1250.638,0,97.54726,16.51441,-158.5999,-0.0073047,0.5019907,-0.02591885,-0.8644538,97.33074,15.93856,-158.574,0.03883435,-0.4641857,-0.06798778,0.8822705,97.40784,15.92902,-158.4328,-0.002735356,-0.640364,0.06288718,0.765488
0.590885835,20,1,2170.125,1250.838,0,1,2170.125,1250.838,0,97.5342,16.5139,-158.5927,-0.007253893,0.5019574,-0.02596076,-0.8644722,97.31778,15.93829,-158.5668,0.03888171,-0.4642511,-0.06796402,0.8822358,97.39474,15.92839,-158.4256,-0.002710391,-0.6402606,0.062751,0.7655856
0.619407605,21,1,2170.051,1250.509,0,1,2170.051,1250.509,0,97.52021,16.51345,-158.5851,-0.00742361,0.5021261,-0.02580165,-0.8643776,97.30386,15.93783,-158.5592,0.03887495,-0.4643106,-0.06795067,0.8822059,97.38078,15.92808,-158.418,-0.002566077,-0.6402581,0.06266491,0.7655953
0.646678282,22,1,2169.887,1250.08,0,1,2169.887,1250.08,0,97.50652,16.51308,-158.5775,-0.007393632,0.5023167,-0.02588067,-0.8642647,97.29027,15.93748,-158.5517,0.03874645,-0.4642816,-0.06799803,0.8822231,97.3671,15.9277,-158.4105,-0.002522163,-0.640319,0.06260365,0.7655495
0.674162136,23,1,2169.899,1249.827,0,1,2169.899,1249.827,0,97.49249,16.51255,-158.5698,-0.007841184,0.5023671,-0.02575195,-0.8642353,97.27625,15.93729,-158.544,0.03882817,-0.4642871,-0.06795362,0.88222,97.35297,15.92709,-158.4028,-0.002494099,-0.6402887,0.06274467,0.7655634
0.704579011,24,1,2169.942,1250.083,0,1,2169.942,1250.083,0,97.47661,16.51208,-158.5611,-0.008053232,0.5022272,-0.02581747,-0.8643128,97.26025,15.93657,-158.5353,0.0388088,-0.464278,-0.06798783,0.8822231,97.33707,15.92666,-158.3941,-0.002600187,-0.6402754,0.06279036,0.7655704
0.730056666,25,1,2169.641,1249.44,0,1,2169.641,1249.44,0,97.46304,16.51166,-158.5537,-0.008026862,0.5020292,-0.02616306,-0.8644177,97.2466,15.93621,-158.528,0.03878767,-0.4644167,-0.06777628,0.8821673,97.32351,15.92633,-158.3868,-0.002747312,-0.6403407,0.06296903,0.7655007
0.757882135,26,1,2168.834,1252.231,0,1,2168.834,1252.231,0,97.44793,16.51121,-158.5454,-0.007995204,0.5019073,-0.02607404,-0.8644914,97.23142,15.93594,-158.5197,0.03865457,-0.4645079,-0.06760905,0.8821379,97.30839,15.92595,-158.3785,-0.002868271,-0.6404717,0.06296173,0.7653912
0.786040416,27,1,2168.312,1253.108,0,1,2168.312,1253.108,0,97.4323,16.51069,-158.5369,-0.007753065,0.5020165,-0.02614528,-0.864428,97.21584,15.93531,-158.5111,0.03851349,-0.4645639,-0.06774377,0.8821043,97.29276,15.92552,-158.3698,-0.00265106,-0.6404087,0.06264602,0.7654706
0.813506875,28,1,2167.519,1254.057,0,1,2167.519,1254.057,0,97.4168,16.51023,-158.5285,-0.007753023,0.5023165,-0.02631805,-0.8642485,97.20038,15.93482,-158.5026,0.038482,-0.4645037,-0.06792607,0.8821234,97.2773,15.92535,-158.3613,-0.002494833,-0.6402929,0.06255874,0.7655751
0.841463124,29,1,2172.074,1247.282,0,1,2172.074,1247.282,0,97.40075,16.5098,-158.5198,-0.007844974,0.5025156,-0.02644184,-0.8641284,97.1843,15.93435,-158.4938,0.03848958,-0.4645344,-0.06794501,0.8821054,97.26126,15.92511,-158.3525,-0.002601404,-0.6403804,0.06248024,0.7655081
0.869163854,30,1,2173.918,1245.931,0,1,2173.918,1245.931,0,97.38457,16.50925,-158.511,-0.007667951,0.5027,-0.02646838,-0.8640217,97.16796,15.93353,-158.4849,0.03861838,-0.4646699,-0.06794704,0.8820282,97.24503,15.9246,-158.3437,-0.002937919,-0.6404204,0.06267605,0.7654573
0.897750365,31,1,2179.729,1241.296,0,1,2179.729,1241.296,0,97.36761,16.50883,-158.5017,-0.007065997,0.5029099,-0.02652308,-0.8639029,97.15093,15.933,-158.4755,0.03859926,-0.4646888,-0.06787623,0.8820246,97.22802,15.92418,-158.3345,-0.003127743,-0.6405437,0.06285159,0.765339
0.924628699,32,1,2179.738,1240.958,0,1,2179.738,1240.958,0,97.3514,16.50828,-158.4928,-0.006888993,0.502978,-0.02611874,-0.8638771,97.1347,15.93256,-158.4666,0.03859797,-0.4647425,-0.06791353,0.8819935,97.21173,15.92356,-158.3256,-0.003229249,-0.6405882,0.0629334,0.7652946
0.952028595,33,1,2179.734,1240.875,0,1,2179.734,1240.875,0,97.33456,16.50781,-158.4836,-0.006693328,0.5028791,-0.02578924,-0.863946,97.11793,15.93212,-158.4574,0.03851259,-0.4646789,-0.06799655,0.8820242,97.19485,15.9227,-158.3163,-0.002937309,-0.6404434,0.06259219,0.7654449
0.98089198,34,1,2181.83,1235.879,0,1,2181.83,1235.879,0,97.31653,16.50735,-158.4737,-0.006374543,0.5027055,-0.02556468,-0.8640563,97.09991,15.93157,-158.4476,0.03845253,-0.4646759,-0.06800745,0.8820277,97.17673,15.92197,-158.3064,-0.002673263,-0.6403299,0.0624122,0.7655556
1.008729896,35,1,2182.39,1236.15,0,1,2182.39,1236.15,0,97.29887,16.50671,-158.4639,-0.006249499,0.5023353,-0.02557493,-0.8642721,97.08224,15.93101,-158.4379,0.03855414,-0.4647666,-0.06789911,0.8819838,97.15903,15.9215,-158.2968,-0.002817089,-0.6404551,0.06257293,0.7654372
1.036940886,36,1,2182.038,1237.034,0,1,2182.038,1237.034,0,97.2807,16.5061,-158.4539,-0.006187636,0.5023329,-0.02535577,-0.8642803,97.06406,15.93041,-158.428,0.03877531,-0.464819,-0.06787812,0.8819481,97.14091,15.92117,-158.2869,-0.003091291,-0.6405076,0.06274778,0.7653778
1.06467901,37,1,2181.883,1237.087,0,1,2181.883,1237.087,0,97.26254,16.50555,-158.4439,-0.006318761,0.5022536,-0.02520984,-0.8643297,97.04581,15.92962,-158.418,0.03869097,-0.4647976,-0.06790286,0.8819612,97.12273,15.92093,-158.2771,-0.00299271,-0.6405709,0.06275483,0.7653247
1.091685155,38,1,2181.82,1237.371,0,1,2181.82,1237.371,0,97.24459,16.50493,-158.434,-0.006302597,0.5021627,-0.02524076,-0.8643818,97.02785,15.92888,-158.4082,0.03863583,-0.4647273,-0.06783538,0.8820058,97.10482,15.92046,-158.2674,-0.002814831,-0.640437,0.06263593,0.7654471
1.119193695,39,1,2182.166,1237.491,0,1,2182.166,1237.491,0,97.2261,16.50426,-158.4237,-0.006331751,0.5018663,-0.02509837,-0.8645578,97.00932,15.92803,-158.3981,0.03879134,-0.4646447,-0.06797056,0.8820321,97.08633,15.91993,-158.2573,-0.002749695,-0.6403659,0.06254048,0.7655147
1.147389008,40,1,2207.595,1262.897,0,1,2207.595,1262.897,0,97.2069,16.50362,-158.413,-0.006277381,0.5011664,-0.02513837,-0.864963,96.99004,15.92704,-158.3875,0.03873071,-0.4647289,-0.0680347,0.8819854,97.06702,15.91923,-158.2467,-0.002789078,-0.6404865,0.06259613,0.7654091
1.17448307,41,1,2207.155,1261.866,0,1,2207.155,1261.866,0,97.18821,16.50289,-158.4026,-0.006559638,0.5005326,-0.02520652,-0.8653258,96.97134,15.92654,-158.3772,0.03865751,-0.4648336,-0.06800022,0.8819361,97.04826,15.91852,-158.2365,-0.00285821,-0.6405565,0.06269906,0.7653418
1.201976143,42,1,2209.282,1262.856,0,1,2209.282,1262.856,0,97.16916,16.50225,-158.3917,-0.006704603,0.4993191,-0.02509559,-0.8660288,96.95215,15.92611,-158.3667,0.03856762,-0.4649122,-0.06792234,0.8819047,97.02904,15.91781,-158.226,-0.00284702,-0.6406082,0.06267112,0.7653009
1.23069109,43,1,2212.602,1263.12,0,1,2212.602,1263.12,0,97.14928,16.50174,-158.3798,-0.006223467,0.4960425,-0.02477605,-0.8679224,96.93198,15.92602,-158.3557,0.03878396,-0.4649382,-0.06786596,0.8818858,97.00869,15.91676,-158.2147,-0.002955865,-0.6405843,0.06256403,0.7653292
1.257694788,44,1,2215.919,1263.793,0,1,2215.919,1263.793,0,97.13028,16.50129,-158.3685,-0.005583311,0.4922575,-0.02415593,-0.8700966,96.91254,15.92494,-158.3453,0.03865303,-0.4650134,-0.06782772,0.8818548,96.98933,15.91613,-158.2041,-0.002829496,-0.6406804,0.06261121,0.7652454
1.28532682,45,1,2219.548,1263.44,0,1,2219.548,1263.44,0,97.11058,16.50074,-158.3567,-0.005021608,0.4882827,-0.0234441,-0.8723561,96.89241,15.92401,-158.3344,0.03863163,-0.4651641,-0.06771813,0.8817847,96.96928,15.91539,-158.1932,-0.002661318,-0.6408303,0.06285983,0.7651001
1.312898383,46,1,2216.275,1260.73,0,1,2216.275,1260.73,0,97.09072,16.50019,-158.3448,-0.004952889,0.4847932,-0.0222891,-0.8743308,96.87209,15.92334,-158.3233,0.03856831,-0.4652064,-0.06746524,0.8817846,96.949,15.91442,-158.1822,-0.002635205,-0.6408493,0.06301836,0.7650713
1.341416404,47,1,2277.356,1247.512,0,1,2277.356,1247.512,0,97.06997,16.49956,-158.3326,-0.005203506,0.4817241,-0.02143621,-0.8760453,96.851,15.92252,-158.3116,0.03861285,-0.465106,-0.06744117,0.8818374,96.92794,15.91389,-158.1705,-0.002745718,-0.6409197,0.063097,0.7650053
1.368128331,48,1,2338.361,1235.313,0,1,2338.361,1235.313,0,97.05029,16.49889,-158.3209,-0.005736978,0.478893,-0.02096242,-0.8776043,96.83107,15.92194,-158.3006,0.03866799,-0.4649394,-0.06746809,0.8819208,96.90794,15.9133,-158.1595,-0.002891378,-0.6409016,0.06323653,0.7650086
1.396620676,49,1,2347.695,1229.031,0,1,2347.695,1229.031,0,97.02905,16.49827,-158.3085,-0.006046798,0.4762954,-0.02057897,-0.8790237,96.80962,15.92139,-158.2888,0.03876334,-0.4648403,-0.06763461,0.881956,96.88631,15.91249,-158.1477,-0.002751488,-0.6408352,0.06340351,0.7650508
1.42463078,50,1,2351.694,1231.196,0,1,2351.694,1231.196,0,97.00803,16.4976,-158.2961,-0.006417402,0.4736327,-0.0202924,-0.8804654,96.78834,15.92089,-158.277,0.03885869,-0.4647214,-0.06775637,0.8820052,96.86485,15.9116,-158.1359,-0.002617666,-0.6408092,0.06339991,0.7650734
1.451859841,51,1,2355.2,1232.233,0,1,2355.2,1232.233,0,96.98747,16.49702,-158.2837,-0.006374322,0.4699555,-0.01963644,-0.8824487,96.76727,15.92002,-158.2655,0.03885981,-0.4646879,-0.06777496,0.8820214,96.84383,15.91119,-158.1245,-0.002605936,-0.6408105,0.06330532,0.7650802
1.479885779,52,1,2358.389,1234.755,0,1,2358.389,1234.755,0,96.96611,16.49634,-158.2708,-0.006200575,0.4659863,-0.01933252,-0.884559,96.74536,15.91915,-158.2537,0.0389911,-0.4646761,-0.06775986,0.882023,96.82204,15.91074,-158.1127,-0.002731089,-0.6408846,0.06334916,0.765014
1.507912498,53,1,2361.973,1235.559,0,1,2361.973,1235.559,0,96.94458,16.4956,-158.2576,-0.006634664,0.4610743,-0.01880006,-0.8871377,96.7234,15.91868,-158.2417,0.03889836,-0.4648357,-0.06782232,0.8819382,96.79996,15.90971,-158.1006,-0.002835736,-0.6410375,0.06344701,0.7648774
1.535393644,54,1,2364.543,1237.295,0,1,2364.543,1237.295,0,96.92329,16.49502,-158.2447,-0.007039814,0.4566326,-0.01807287,-0.889444,96.70164,15.91808,-158.2299,0.03863422,-0.4649388,-0.06782554,0.8818952,96.77806,15.90859,-158.0887,-0.002983341,-0.6410884,0.0635898,0.7648224
1.563170103,55,1,2367.045,1236.198,0,1,2367.045,1236.198,0,96.90173,16.49426,-158.2313,-0.007966097,0.4513263,-0.01712646,-0.892159,96.67939,15.91739,-158.2179,0.03868316,-0.4650532,-0.06763834,0.881847,96.75576,15.90766,-158.0765,-0.002988173,-0.6411307,0.06380001,0.7647693
1.590714425,56,1,2369.469,1236.411,0,1,2369.469,1236.411,0,96.88013,16.49351,-158.218,-0.008727556,0.4462343,-0.01609752,-0.8947288,96.65707,15.91667,-158.2056,0.03877775,-0.4650799,-0.0675495,0.8818356,96.73349,15.90707,-158.0643,-0.003054384,-0.6412756,0.06408848,0.7646234
1.618926665,57,1,2373.734,1235.998,0,1,2373.734,1235.998,0,96.85806,16.49282,-158.2041,-0.009695327,0.4404678,-0.01516711,-0.8975879,96.63416,15.9162,-158.1929,0.03869536,-0.4651565,-0.06743299,0.8818078,96.71046,15.90615,-158.0518,-0.003198529,-0.641481,0.0644422,0.7644209
1.646620987,58,1,2371.665,1238.514,0,1,2371.665,1238.514,0,96.83614,16.49209,-158.1904,-0.01019199,0.4344854,-0.0138605,-0.9005145,96.61153,15.91577,-158.1805,0.03852154,-0.465154,-0.06749874,0.8818116,96.68774,15.90541,-158.0394,-0.003075225,-0.6416867,0.06455705,0.7642388
1.674184373,59,1,2376.683,1238.384,0,1,2376.683,1238.384,0,96.8141,16.49141,-158.1766,-0.01061244,0.4286696,-0.01239221,-0.903314,96.58852,15.91438,-158.1681,0.0385601,-0.46496,-0.06771868,0.8818954,96.66502,15.90512,-158.0269,-0.002697919,-0.6415864,0.06436627,0.7643408
1.70241078,60,1,2380.393,1214.687,0,1,2380.393,1214.687,0,96.79137,16.49076,-158.1624,-0.01106031,0.4231649,-0.01106662,-0.9059176,96.56516,15.91384,-158.1551,0.03862639,-0.4648736,-0.06785449,0.8819277,96.64147,15.90438,-158.014,-0.002674619,-0.6416047,0.06423693,0.7643363
1.729848122,61,1,2384.747,1215.023,0,1,2384.747,1215.023,0,96.76926,16.49006,-158.1486,-0.01165452,0.4177583,-0.009690231,-0.9084319,96.54215,15.9132,-158.1425,0.03861959,-0.4649503,-0.06792829,0.8818818,96.61843,15.90364,-158.0014,-0.002815872,-0.6416159,0.06440868,0.7643119
1.75798583,62,1,2386.442,1218.403,0,1,2386.442,1218.403,0,96.74635,16.48928,-158.1343,-0.01236088,0.412179,-0.00833489,-0.9109809,96.51833,15.9125,-158.1296,0.03874636,-0.4649777,-0.06783543,0.881869,96.59466,15.90289,-157.9886,-0.003198313,-0.6417001,0.06465819,0.7642186
1.787603747,63,1,2387.148,1217.014,0,1,2387.148,1217.014,0,96.72197,16.48862,-158.1192,-0.01249584,0.4068282,-0.006514573,-0.913396,96.49305,15.91146,-158.1159,0.03879395,-0.4649564,-0.06770761,0.8818879,96.56955,15.90251,-157.975,-0.00341028,-0.6417532,0.0649458,0.7641488
1.812920675,64,1,2389.462,1214.288,0,1,2389.462,1214.288,0,96.70108,16.48807,-158.106,-0.01278807,0.4018958,-0.004708911,-0.915584,96.47137,15.91074,-158.1041,0.03907572,-0.4649602,-0.06777027,0.8818686,96.54774,15.90181,-157.9631,-0.003310347,-0.641934,0.06497354,0.7639949
1.841877237,65,1,2390.289,1216.167,0,1,2390.289,1216.167,0,96.67686,16.48733,-158.0911,-0.01331974,0.3969057,-0.00295157,-0.917758,96.4464,15.91007,-158.0905,0.03908933,-0.4648305,-0.06791234,0.8819255,96.52259,15.90091,-157.9494,-0.003053725,-0.6418486,0.06487025,0.7640765
1.869056923,66,1,2393.495,1215.23,0,1,2393.495,1215.23,0,96.65392,16.48659,-158.077,-0.01389574,0.392353,-0.001737658,-0.9197081,96.42262,15.90929,-158.0773,0.03922395,-0.4647266,-0.06796719,0.88197,96.4987,15.89956,-157.9362,-0.002898026,-0.64182,0.06468089,0.7641173
1.897471456,67,1,2389.083,1211.429,0,1,2389.083,1211.429,0,96.62975,16.48577,-158.0621,-0.01452833,0.3883235,-0.000295688,-0.9214086,96.39764,15.90833,-158.0636,0.03963758,-0.4645987,-0.0681245,0.8820068,96.47379,15.89898,-157.9226,-0.002952309,-0.6418726,0.06464918,0.7640755
1.924669163,68,1,2392.072,1208.572,0,1,2392.072,1208.572,0,96.60638,16.485,-158.048,-0.01524834,0.3846048,0.00076473,-0.922955,96.37374,15.90761,-158.0505,0.03951131,-0.4647551,-0.06806793,0.8819345,96.44984,15.89851,-157.9096,-0.003180234,-0.6419177,0.06471734,0.7640309
1.952158121,69,1,2393.514,1206.598,0,1,2393.514,1206.598,0,96.58252,16.48416,-158.0337,-0.01596338,0.3816637,0.001523401,-0.9241621,96.3494,15.90715,-158.037,0.03982415,-0.4644879,-0.06819014,0.8820517,96.42546,15.89804,-157.8962,-0.003138842,-0.6420325,0.06472943,0.7639337
1.980567133,70,1,2394.204,1206.263,0,1,2394.204,1206.263,0,96.55755,16.48328,-158.019,-0.01656939,0.379257,0.002366338,-0.9251401,96.32392,15.9061,-158.023,0.04006135,-0.4643039,-0.06837201,0.8821237,96.40011,15.89703,-157.8822,-0.002996188,-0.642072,0.06464058,0.7639085
2.00807932,71,1,2387.894,1207.185,0,1,2387.894,1207.185,0,96.53323,16.48248,-158.0046,-0.01717651,0.3768914,0.003306764,-0.9260923,96.2991,15.90494,-158.0095,0.04040836,-0.4640427,-0.06862646,0.8822256,96.37547,15.89646,-157.8687,-0.002892667,-0.6420317,0.06435692,0.7639667
2.036006872,72,1,2389.405,1207.215,0,1,2389.405,1207.215,0,96.50829,16.48166,-157.9901,-0.01762809,0.3749649,0.003976148,-0.9268629,96.27367,15.90362,-157.9955,0.04076267,-0.4638982,-0.06888122,0.8822654,96.35032,15.89612,-157.855,-0.002926102,-0.6420571,0.06414803,0.7639629
2.065488383,73,1,2391.044,1207.345,0,1,2391.044,1207.345,0,96.48191,16.48083,-157.9747,-0.0178691,0.3727623,0.004381196,-0.9277445,96.24719,15.90362,-157.9808,0.04081234,-0.463923,-0.06902011,0.8822392,96.32346,15.89522,-157.8402,-0.002936183,-0.6421403,0.06412142,0.763895
2.091791196,74,1,2390.239,1211.363,0,1,2390.239,1211.363,0,96.45825,16.48013,-157.9607,-0.01804475,0.3702345,0.00496225,-0.9287498,96.22311,15.90295,-157.9677,0.04094372,-0.4639744,-0.06899863,0.8822078,96.29916,15.89422,-157.8269,-0.002915323,-0.6422027,0.06410921,0.7638438
2.119152289,75,1,2392.016,1211.414,0,1,2392.016,1211.414,0,96.43335,16.47937,-157.9463,-0.01821377,0.3679776,0.00553581,-0.9296398,96.19781,15.90202,-157.9539,0.0409808,-0.4640218,-0.06891041,0.882188,96.27378,15.89325,-157.813,-0.002796514,-0.6422505,0.06402043,0.7638114
2.147261612,76,1,2392.221,1211.047,0,1,2392.221,1211.047,0,96.40751,16.47851,-157.9316,-0.0185002,0.3664752,0.005941967,-0.930225,96.17152,15.90077,-157.9395,0.04108415,-0.4640373,-0.06904791,0.8821644,96.24769,15.89268,-157.7988,-0.00252966,-0.6424144,0.06395587,0.7636799
2.174366821,77,1,2390.976,1211.443,0,1,2390.976,1211.443,0,96.38187,16.47768,-157.9178,-0.01888071,0.3670565,0.005674477,-0.9299897,96.14627,15.90025,-157.9256,0.04110622,-0.4640462,-0.06907933,0.8821562,96.22247,15.89218,-157.7849,-0.002324937,-0.642495,0.0639776,0.7636109
2.202517133,78,1,2381.539,1219.154,0,1,2381.539,1219.154,0,96.35431,16.47696,-157.9043,-0.01894173,0.3729809,0.005405662,-0.92763,96.11996,15.89972,-157.9112,0.0412216,-0.4639439,-0.06897202,0.882213,96.19617,15.89162,-157.7706,-0.002387648,-0.6426489,0.06412809,0.7634687
2.230490362,79,1,2354.007,1224.051,0,1,2354.007,1224.051,0,96.32653,16.47617,-157.8914,-0.0190418,0.3821028,0.005168059,-0.9239092,96.09353,15.89821,-157.8967,0.04153792,-0.4637115,-0.06890401,0.8823256,96.1698,15.89082,-157.7561,-0.00260845,-0.6426584,0.06392737,0.7634767
2.258652549,80,1,2273.01,1204.405,0,1,2273.01,1204.405,0,96.29749,16.47542,-157.8793,-0.01793058,0.395413,0.002836755,-0.9183241,96.06695,15.89744,-157.8818,0.04181473,-0.4634135,-0.06910214,0.8824537,96.1432,15.8899,-157.7413,-0.002573162,-0.6425857,0.06370477,0.7635567
2.286027392,81,1,2184.26,1222.944,0,1,2184.26,1222.944,0,96.26814,16.47461,-157.8692,-0.01662451,0.4168748,0.000473001,-0.9088118,96.04105,15.89687,-157.8673,0.04201546,-0.4629644,-0.06937116,0.8826587,96.11729,15.88902,-157.7269,-0.00234824,-0.6424102,0.06336716,0.7637332
